generation,algorithm,fitness_mode,fitness_priority,fitness_score,primary_fitness,weighted_error,missing_jackpot,jackpot_spins,jackpot_probability,symbol_concentration,win_rate_shortfall,rtp_error,rtp,win_rate
217,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.01851851851851858, 0.0, 0, 10.35087719298246)",10.36939571150098,10.36939571150098,0,8,0.004629629629629629,0.48148148148148157,0,0.010185185185185186,0.9398148148148148,0.5636574074074074
218,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.01851851851851858, 0.0, 0, 10.35087719298246)",10.36939571150098,10.36939571150098,0,8,0.004629629629629629,0.48148148148148157,0,0.010185185185185186,0.9398148148148148,0.5636574074074074
219,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.01851851851851858, 0.0, 0, 10.35087719298246)",10.36939571150098,10.36939571150098,0,8,0.004629629629629629,0.48148148148148157,0,0.010185185185185186,0.9398148148148148,0.5636574074074074
220,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.01851851851851858, 0.0, 0, 10.35087719298246)",10.36939571150098,10.36939571150098,0,8,0.004629629629629629,0.48148148148148157,0,0.010185185185185186,0.9398148148148148,0.5636574074074074
221,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.01851851851851858, 0.0, 0, 10.35087719298246)",10.36939571150098,10.36939571150098,0,8,0.004629629629629629,0.48148148148148157,0,0.010185185185185186,0.9398148148148148,0.5636574074074074
222,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.01851851851851858, 0.0, 0, 10.35087719298246)",10.36939571150098,10.36939571150098,0,8,0.004629629629629629,0.48148148148148157,0,0.010185185185185186,0.9398148148148148,0.5636574074074074
223,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.01851851851851858, 0.0, 0, 10.35087719298246)",10.36939571150098,10.36939571150098,0,8,0.004629629629629629,0.48148148148148157,0,0.010185185185185186,0.9398148148148148,0.5636574074074074
224,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 1.4120370370370394, 0, 8.596491228070175)",10.008528265107214,10.008528265107214,0,14,0.008101851851851851,0.4351851851851852,0.014120370370370394,0.006712962962962865,0.9432870370370371,0.5358796296296297
225,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 1.4120370370370394, 0, 8.596491228070175)",10.008528265107214,10.008528265107214,0,14,0.008101851851851851,0.4351851851851852,0.014120370370370394,0.006712962962962865,0.9432870370370371,0.5358796296296297
226,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 1.4120370370370394, 0, 8.596491228070175)",10.008528265107214,10.008528265107214,0,14,0.008101851851851851,0.4351851851851852,0.014120370370370394,0.006712962962962865,0.9432870370370371,0.5358796296296297
227,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 1.4120370370370394, 0, 8.596491228070175)",10.008528265107214,10.008528265107214,0,14,0.008101851851851851,0.4351851851851852,0.014120370370370394,0.006712962962962865,0.9432870370370371,0.5358796296296297
228,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 1.4120370370370394, 0, 8.596491228070175)",10.008528265107214,10.008528265107214,0,14,0.008101851851851851,0.4351851851851852,0.014120370370370394,0.006712962962962865,0.9432870370370371,0.5358796296296297
229,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 1.4120370370370394, 0, 8.596491228070175)",10.008528265107214,10.008528265107214,0,14,0.008101851851851851,0.4351851851851852,0.014120370370370394,0.006712962962962865,0.9432870370370371,0.5358796296296297
230,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 1.4120370370370394, 0, 8.596491228070175)",10.008528265107214,10.008528265107214,0,14,0.008101851851851851,0.4351851851851852,0.014120370370370394,0.006712962962962865,0.9432870370370371,0.5358796296296297
231,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 1.4120370370370394, 0, 8.596491228070175)",10.008528265107214,10.008528265107214,0,14,0.008101851851851851,0.4351851851851852,0.014120370370370394,0.006712962962962865,0.9432870370370371,0.5358796296296297
232,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 1.4120370370370394, 0, 8.596491228070175)",10.008528265107214,10.008528265107214,0,14,0.008101851851851851,0.4351851851851852,0.014120370370370394,0.006712962962962865,0.9432870370370371,0.5358796296296297
233,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 1.4120370370370394, 0, 8.596491228070175)",10.008528265107214,10.008528265107214,0,14,0.008101851851851851,0.4351851851851852,0.014120370370370394,0.006712962962962865,0.9432870370370371,0.5358796296296297
234,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 1.4120370370370394, 0, 8.596491228070175)",10.008528265107214,10.008528265107214,0,14,0.008101851851851851,0.4351851851851852,0.014120370370370394,0.006712962962962865,0.9432870370370371,0.5358796296296297
235,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 1.4120370370370394, 0, 8.596491228070175)",10.008528265107214,10.008528265107214,0,14,0.008101851851851851,0.4351851851851852,0.014120370370370394,0.006712962962962865,0.9432870370370371,0.5358796296296297
236,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.7754629629629695, 0, 8.421052631578949)",9.196515594541918,9.196515594541918,0,15,0.008680555555555556,0.4305555555555556,0.007754629629629695,0.0038194444444443754,0.9461805555555556,0.5422453703703703
237,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.7754629629629695, 0, 8.421052631578949)",9.196515594541918,9.196515594541918,0,15,0.008680555555555556,0.4305555555555556,0.007754629629629695,0.0038194444444443754,0.9461805555555556,0.5422453703703703
238,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.7754629629629695, 0, 8.421052631578949)",9.196515594541918,9.196515594541918,0,15,0.008680555555555556,0.4305555555555556,0.007754629629629695,0.0038194444444443754,0.9461805555555556,0.5422453703703703
239,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.7754629629629695, 0, 8.421052631578949)",9.196515594541918,9.196515594541918,0,15,0.008680555555555556,0.4305555555555556,0.007754629629629695,0.0038194444444443754,0.9461805555555556,0.5422453703703703
240,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.7754629629629695, 0, 8.421052631578949)",9.196515594541918,9.196515594541918,0,15,0.008680555555555556,0.4305555555555556,0.007754629629629695,0.0038194444444443754,0.9461805555555556,0.5422453703703703
241,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.7754629629629695, 0, 8.421052631578949)",9.196515594541918,9.196515594541918,0,15,0.008680555555555556,0.4305555555555556,0.007754629629629695,0.0038194444444443754,0.9461805555555556,0.5422453703703703
242,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.7754629629629695, 0, 8.421052631578949)",9.196515594541918,9.196515594541918,0,15,0.008680555555555556,0.4305555555555556,0.007754629629629695,0.0038194444444443754,0.9461805555555556,0.5422453703703703
243,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.7754629629629695, 0, 8.421052631578949)",9.196515594541918,9.196515594541918,0,15,0.008680555555555556,0.4305555555555556,0.007754629629629695,0.0038194444444443754,0.9461805555555556,0.5422453703703703
244,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.7754629629629695, 0, 8.421052631578949)",9.196515594541918,9.196515594541918,0,15,0.008680555555555556,0.4305555555555556,0.007754629629629695,0.0038194444444443754,0.9461805555555556,0.5422453703703703
245,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.7754629629629695, 0, 8.421052631578949)",9.196515594541918,9.196515594541918,0,15,0.008680555555555556,0.4305555555555556,0.007754629629629695,0.0038194444444443754,0.9461805555555556,0.5422453703703703
246,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.7754629629629695, 0, 8.421052631578949)",9.196515594541918,9.196515594541918,0,15,0.008680555555555556,0.4305555555555556,0.007754629629629695,0.0038194444444443754,0.9461805555555556,0.5422453703703703
247,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.7754629629629695, 0, 8.421052631578949)",9.196515594541918,9.196515594541918,0,15,0.008680555555555556,0.4305555555555556,0.007754629629629695,0.0038194444444443754,0.9461805555555556,0.5422453703703703
248,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.7754629629629695, 0, 8.421052631578949)",9.196515594541918,9.196515594541918,0,15,0.008680555555555556,0.4305555555555556,0.007754629629629695,0.0038194444444443754,0.9461805555555556,0.5422453703703703
249,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.7754629629629695, 0, 8.421052631578949)",9.196515594541918,9.196515594541918,0,15,0.008680555555555556,0.4305555555555556,0.007754629629629695,0.0038194444444443754,0.9461805555555556,0.5422453703703703
250,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.7754629629629695, 0, 8.421052631578949)",9.196515594541918,9.196515594541918,0,15,0.008680555555555556,0.4305555555555556,0.007754629629629695,0.0038194444444443754,0.9461805555555556,0.5422453703703703
251,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.7754629629629695, 0, 8.421052631578949)",9.196515594541918,9.196515594541918,0,15,0.008680555555555556,0.4305555555555556,0.007754629629629695,0.0038194444444443754,0.9461805555555556,0.5422453703703703
252,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.7754629629629695, 0, 8.421052631578949)",9.196515594541918,9.196515594541918,0,15,0.008680555555555556,0.4305555555555556,0.007754629629629695,0.0038194444444443754,0.9461805555555556,0.5422453703703703
253,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.7754629629629695, 0, 8.421052631578949)",9.196515594541918,9.196515594541918,0,15,0.008680555555555556,0.4305555555555556,0.007754629629629695,0.0038194444444443754,0.9461805555555556,0.5422453703703703
254,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.7754629629629695, 0, 8.421052631578949)",9.196515594541918,9.196515594541918,0,15,0.008680555555555556,0.4305555555555556,0.007754629629629695,0.0038194444444443754,0.9461805555555556,0.5422453703703703
255,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.7754629629629695, 0, 8.421052631578949)",9.196515594541918,9.196515594541918,0,15,0.008680555555555556,0.4305555555555556,0.007754629629629695,0.0038194444444443754,0.9461805555555556,0.5422453703703703
256,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.7754629629629695, 0, 8.421052631578949)",9.196515594541918,9.196515594541918,0,15,0.008680555555555556,0.4305555555555556,0.007754629629629695,0.0038194444444443754,0.9461805555555556,0.5422453703703703
257,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.7754629629629695, 0, 8.421052631578949)",9.196515594541918,9.196515594541918,0,15,0.008680555555555556,0.4305555555555556,0.007754629629629695,0.0038194444444443754,0.9461805555555556,0.5422453703703703
258,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.7754629629629695, 0, 8.421052631578949)",9.196515594541918,9.196515594541918,0,15,0.008680555555555556,0.4305555555555556,0.007754629629629695,0.0038194444444443754,0.9461805555555556,0.5422453703703703
259,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.7754629629629695, 0, 8.421052631578949)",9.196515594541918,9.196515594541918,0,15,0.008680555555555556,0.4305555555555556,0.007754629629629695,0.0038194444444443754,0.9461805555555556,0.5422453703703703
260,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.7754629629629695, 0, 8.421052631578949)",9.196515594541918,9.196515594541918,0,15,0.008680555555555556,0.4305555555555556,0.007754629629629695,0.0038194444444443754,0.9461805555555556,0.5422453703703703
261,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.7754629629629695, 0, 8.421052631578949)",9.196515594541918,9.196515594541918,0,15,0.008680555555555556,0.4305555555555556,0.007754629629629695,0.0038194444444443754,0.9461805555555556,0.5422453703703703
262,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.7754629629629695, 0, 8.421052631578949)",9.196515594541918,9.196515594541918,0,15,0.008680555555555556,0.4305555555555556,0.007754629629629695,0.0038194444444443754,0.9461805555555556,0.5422453703703703
263,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.7754629629629695, 0, 8.421052631578949)",9.196515594541918,9.196515594541918,0,15,0.008680555555555556,0.4305555555555556,0.007754629629629695,0.0038194444444443754,0.9461805555555556,0.5422453703703703
264,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.7754629629629695, 0, 8.421052631578949)",9.196515594541918,9.196515594541918,0,15,0.008680555555555556,0.4305555555555556,0.007754629629629695,0.0038194444444443754,0.9461805555555556,0.5422453703703703
265,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.7754629629629695, 0, 8.421052631578949)",9.196515594541918,9.196515594541918,0,15,0.008680555555555556,0.4305555555555556,0.007754629629629695,0.0038194444444443754,0.9461805555555556,0.5422453703703703
266,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.7754629629629695, 0, 8.421052631578949)",9.196515594541918,9.196515594541918,0,15,0.008680555555555556,0.4305555555555556,0.007754629629629695,0.0038194444444443754,0.9461805555555556,0.5422453703703703
267,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.0, 0.7754629629629695, 0, 8.421052631578949)",9.196515594541918,9.196515594541918,0,15,0.008680555555555556,0.4305555555555556,0.007754629629629695,0.0038194444444443754,0.9461805555555556,0.5422453703703703
